procedure_id,service_siret,service_adresse,nb_groupe_instructeur,nb_instructeur,nb_expert
75756,17950001200069,Sous-préfecture d'Argenteuil - 2 rue Alfred Labrière - 95 107 Argenteuil cedex,1,5,3
78128,11004601800013,"182 Rue Saint-Honoré, 75001 Paris",21,454,75
80614,13001336000057,IMMEUBLE LUMIÈRE 40 AV DES TERROIRS DE FRANCE 75012 PARIS 12,1,11,5
84232,11001401600015,"Ministère de l'intérieur et des outre-mers
Place Beauvau
75800 Paris Cedex 08",2,3,0
85833,13000548120141,"TSA 10116
92891 Nanterre Cedex 09",1,116,3
92513,17750152500824,"36, rue du Bastion 75017 Paris",1,2,0
99689,13000495500303,139 rue de Bercy 75012 Paris,1,25,0
12012,78644805000033,"109 Boulevard Louis Blanc
85932 La Roche sur Yon Cedex",1,9,0
13038,77695044600026,"24 Rue Riquet  
31046 Toulouse Cedex 9",1,5,0
13861,,"Rue de Beauffort
62000 ARRAS",1,3,0
14422,53403725400016,"67 Bd Vivier MERLE
69409 LYON Cedex 03",1,2,0
16472,38098030000095,"52 rue de la république 
93000 Bobigny ",1,3,0
20961,13000807100123,"241 rue Garibaldi 69003 Lyon
Entrée rue du pensionnat
",1,6,0
23769,13001653800014,14 avenue Duquesne 75007 PARIS,18,123,11
23971,13000800600061,"17 boulevard Gaston Doumergue
CS 56 233
44262 Nantes cedex 2",1,5,0
25698,22920050600611,"92731 Nanterre cedex
",1,23,1
28126,,"Bureau des Taxis et Transports Publics
Préfecture de Police
1 bis rue de Lutèce - 75195 PARIS CEDEX 04",1,6,0
30180,17490001900012,"7 bis Rue Hanneloup
49100 ANGERS",1,8,0
30622,,"rue Ferdinand buisson
62000 ARRAS",1,41,24
32159,17930001700011,"11, esplanade Jean Moulin - Bâtiment René Cassin
93000 Bobigny",1,19,1
49535,13001093700014,"DDTM35
Bâtiment Le Morgat
Pôle éducation routière
12, rue Maurice Fabre
CS23167 
35031 RENNES CEDEX",1,9,0
50112,24440040400129,2 Cours du Champ de Mars 44923 Nantes Cedex 9,1,19,4
51616,18004603900186,"291, boulevard Raspail 75014 Paris",1,3,0
53275,13002851700022,"CS 31209
83070 Toulon Cedex",1,8,11
53768,,167-177 avenue Frédéric et Irène Joliot-Curie 92000 Nanterre,1,50,0
55573,78091586400026,"CS 51212
50012 SAINT-LO CEDEX",1,6,0
55588,17340001100016,"Place des Martyrs de la Résistance
34062 Montpellier Cedex 2",1,12,0
56158,13001065500012,"Cité administrative 
49047 Angers Cedex 01",1,4,216
56714,12004101700035,"95 avenue de France 
75013 PARIS",80,220,38
61476,77555836400060,215 ch de Gibbes 13014 Marseille,1,4,0
61963,18751275100020,rue d'Oradour-sur-Glane 75015 Paris,1,49,0
64214,13002868100026,DDETS de l'Essonne - Bureau accès au logement - TSA 91105 - 91010 EVRY-COURCOURONNES CEDEX,1,9,5
64577,18751275100020,rue d'Oradour-sur-Glane 75015 Paris,1,49,0
66080,11007001800012,"Hôtel de Villeroy
78 rue de Varenne
75349 Paris SP 07",1,3,0
67631,11004601800013,"182 rue Saint-Honoré, 75001 Paris",21,413,27
68654,17930001700011,1 esplanade Jean Moulin 93000 Bobigny,1,7,0
75781,17950001200010,"1 boulevard François Mitterand, 95200 Sarcelles",1,8,2
81184,85331845900031,"89 rue La Boétie, 75008 Paris",1,28,0
84810,15500001100199,Fort Neuf de Vincennes - Cours des Maréchaux - 75614 - Paris CEDEX 12,91,148,0
85209,13002889700010,"Immeuble La Diagonale  
34, avenue du Centre
78 182 Saint Quentin-en-Yvelines Cedex",5,15,6
236,13002932500573,"Ponant 2
27-29, rue Leblanc - 75015 Paris ",1,37,60
3723,11006801200050,"46, rue Saint-Théobald
38081 l’Isle d’Abeau",3,677,29
12215,13000831100016,"10, boulevard Gaston Serpette
BP 53606
44036 Nantes cedex 1",1,8,0
13208,53408952900018,"139 Avenue de Lodève
34943 MONTPELLIER Cedex 9",1,8,0
13295,,"30 RUE ROSA BONHEUR 
77000 MELUN",1,9,0
13385,53417248100010,"32 rue Louis Gain
49927 ANGERS Cedex 9",1,14,0
14138,21330063500017,"Palais Rohan
33000 Bordeaux",1,22,0
14503,38101653400061,"TSA 21131
91013 Evry Cedex
",1,7,0
15432,53421608000042,"CS 12722
 42027 ST ETIENNE CEDEX 1 ",1,3,0
15759,38105099600010,Pour nous contacter veuillez utiliser : contactmoncomptepartenaire@caf92.caf.fr,1,6,0
16092,,"29 Boulevard Roosevelt, 02100 Saint-Quentin",1,2,0
16158,38100253400125,"Caf du Val d’Oise
TSA 56921
95018 CERGY-PONTOISE CEDEX",1,2,0
16462,,"14, avenue duquesne
75007- PARIS",1,2,3
17303,53473877800016,3 Rue Léon Blum 25209 Montbéliard,1,2,0
20465,13001036600016,"100 avenue Winston Churchill
CS 10 007
62 022 ARRAS Cedex",1,12,0
20778,18003611300017,"143/147, boulevard Anatole France
93285 SAINT-DENIS CEDEX",1,4,0
26558,17440001000016,6 quai Ceineray 44035 NANTES cedex 1,1,14,2
27188,,"21-29 avenue Général de Gaulle
94038 Créteil Cedex",1,60,3
29887,17930001700011,"11, esplanade Jean Moulin - Bâtiment René Cassin
93000 Bobigny",1,19,0
36360,13000093800014,"2, rue Rigault - 92 000 Nanterre",1,24,0
37002,13001115800016,"1, avenue du Maréchal Foch
CS 20018
27020 EVREUX CEDEX",1,5,1
45862,17690001700011,"97 rue Molière, 69003 Lyon",1,12,0
46739,,DDT de la Moselle 17 quai Paul Wiltzer BP 31035 57036 METZ Cedex 01,1,5,0
48671,17330001300013,"2 Esplanade Charles de Gaulle
CS 41397
33077 BORDEAUX CEDEX",1,8,1
52209,18003502402369,"50, av du Professeur André Lemierre, 75986 Paris Cedex 20",101,135,0
57027,13000945900012,"DDPP des Côtes d'Armor
9, rue du Sabot
22440 Ploufragan",1,1,166
61755,,"2, esplanade Charles de Gaulle
33000 BORDEAUX",1,37,2
63513,13000801400149,"13 rue du Landy
93200 Saint-Denis",1,11,0
63769,13001124000012,"Direction départementale des territoires et de la mer de Gironde
Bureau éducation routière
2 rue Jules Ferry - BP90
33090 BORDEAUX CEDEX",1,7,7
69022,12006805100032,TOUR SEQUIOA 1 PL CARPEAUX 92055 PARIS LA DEFENSE CEDEX,108,2013,410
71214,11009001600046,Tours,65,98,0
71761,17920001900083,99 avenue du Général de Gaulle - 92161 ANTONY Cedex,1,7,0
73309,78170328500010,"50 rue Claude Bernard
24010 PERIGUEUX Cedex",1,4,0
4698,13002932500573,"Ponant 2
27-29, rue Leblanc - 75015 Paris ",1,41,69
6547,," 20 avenue de Ségur
75007 Paris",1,55,0
10486,78042897500020,"202 rue des capucins
CS 40001
51087 REIMS cédex",1,3,0
10556,,50 rue du Docteur Finlay - 75015 PARIS ,1,3,0
12222,,1 rue Descartes – 75231 PARIS cedex 05,1,2,0
13504,,"Place des ducs de Bar
CO 60025
54035 - NANCY CEDEX",1,4,0
13755,18005302700017,"142 rue Dumont D'Urville
98713 Papeete - Cedex",1,6,15
16466,,"2 rue Emile Romanet
74000 Annecy",1,2,0
21868,,"14, avenue duquesne
75007- PARIS",1,1,4
24076,13000807100123,241 rue Garibaldi CS93383 69 418 Lyon Cedex 03,1,18,15
27181,,"21-29 avenue Général de Gaulle
94038 Créteil Cedex",1,58,8
28264,,Adresse : préfecture,1,35,4
33924,22920050600611,"92731 Nanterre cedex
",1,25,0
35141,21870850100018,"Direction du Domaine Public  
9 Place Léon Betoulle, 87000 Limoges",1,7,2
41217,,2 Rue Charles de Gaulle CS 12241 42022 SAINT-ETIENNE Cedex 1,1,16,0
45893,17750151700011,"12-14 quai de Gesvres, 75004 Paris 

En cas de difficultés pour effectuer cette démarche en ligne, vous pouvez vous rendre au 12-14 quai de Gesvres, 75004 Paris du lundi au vendredi de 8h30 à 17h00 ou prendre rendez-vous grâce au lien suivant : https://www.smartagenda.fr/pro/prefecture-de-police-dtpp-stru/rendez-vous/",1,19,0
50465,,Boulevard de France 91000 EVRY-COURCOURONNES,1,40,0
53120,,167-177 Avenue Frédéric et Irène Joliot Curie 92000 Nanterre,1,52,0
55319,78091586400026,"CS 51212
50012 SAINT-LO CEDEX",1,6,0
56901,12002503600035,"DGCCRF, 59 BD VINCENT AURIOL 75703 PARIS CEDEX 13",102,622,4
60775,22080004900011,"Hôtel du Département - CS 20001
08011 CHARLEVILLE-MÉZIÈRES CEDEX",4,5,0
61345,,"Préfecture de l'Essonne
TSA 51101
DIMI/BSE
Boulevard de France-Georges Pompidou
91010 Evry-Courcouronnes Cedex",1,36,0
67130,17750151700011,"1 rue de Lutèce 
75004 PARIS",1,57,0
70018,12007401800199,"DGER, 78 rue de Varennes, Paris.",19,45,1
78664,17920001900018,167/177 avenue Joliot Curie - 92013 Nanterre Cedex,1,11,0
80734,17340001100016,34 Place des Martyrs de la Résistance 34000 Montpellier,1,16,0
9609,77774937500021,Cours des alliés 35028 Rennes Cedex 9,1,2,0
12686,53409249900068,"65 avenue Jean Rondeaux
76100 ROUEN",1,5,0
13372,38120228200012,"2 voie Felix Eboue
94033 Créteil Cedex",1,5,0
24804,,10 rue André Danjon - 75019 PARIS,1,6,4
26022,,75948 PARIS CEDEX 19,1,18,14
27672,13001100000010,https://www.ecologie.gouv.fr/sites/default/files/carteprofessionnelletaxivtcvmdtrlistedesprefectures.pdf,99,391,144
27877,,"Bureau des Taxis et Transports Publics
Préfecture de Police
1 bis rue de Lutèce - 75195 PARIS CEDEX 04",1,6,2
29334,,"Bureau des Taxis et Transports Publics
Préfecture de Police
1 bis rue de Lutèce - 75195 PARIS CEDEX 04",1,13,4
31027,17750151700011,1 rue de Lutèce  75004 PARIS,1,33,2
31289,17140001300040,"Rue Daniel Huet 
14038 CAEN Cedex 09
",1,38,26
34714,11004301500012,110 rue de Grenelle 75007 Paris,38,275,88
42441,17690001700011,"18 rue de Bonnel
69419 Lyon Cedex 03",1,9,0
48238,13000662000012,"Cité administrative de la Part-Dieu
165 Rue Garibaldi
CS 83858
69401 LYON CEDEX 03",1,5,3
48946,17330001300013,"2, esplanade Charles de Gaulle
33000 BORDEAUX",1,53,2
53115,,167-177 avenue Frédéric et Irène Joliot-Curie 92000 Nanterre,1,57,0
55924,,"Direction de la Protection des Populations de Vendée
185, boulevard du Maréchal Leclerc
B.P. 90795
85 020 LA ROCHE SUR YON CEDEX",1,9,147
62873,17690001700011,"97 rue Molière, 69003 Lyon",1,4,0
8447,17060001900013,CADAM - Tour Jean Moulin 147 Bd du Mercantour - Nice,1,5,59
12324,78184748800058,Rue du docteur Gabriel Pery 33078 Bordeaux Cedex,1,6,0
15035,78601955400116,"22 rue de Malville 
44937 NANTES Cedex 9",1,4,0
16475,,"412 rue Fleur de Jade
97438 SAINTE-MARIE",1,6,0
33950,17920001900091,"2bis rue Damiens, 92100 Boulogne-Billancourt",1,8,1
39980,13002526500013,"Préfecture de Mayotte
BP 76
97600 Mamoudzou",1,13,0
43290,11004301500012,"110 rue de Grenelle, 75007 Paris",24,234,88
48908,13002932500573,"Immeuble Atrium
3 boulevard de l'Oise
95000 Cergy-Pontoise",1,8,0
55331,78091586400026,"CS 51212
50012 SAINT-LO CEDEX",1,5,0
56598,18751275100020,rue d'Oradour-sur-Glane 75015 Paris,1,54,0
56624,18450301900012,"9 avenue Buffon - CS 36339
45063 Orléans cedex 2",7,159,88
76135,85331845900049,"89 rue La Boétie, 75008 Paris",1,9,0
4463,13001235400051,"12- 14 rue des archives
94000 CRETEIL",1,7,0
13767,13001021800019,"Cité administrative Gaujot
14 rue du Maréchal Juin
67084 Strasbourg Cedex",7,22,31
25894,13001100000010,https://www.ecologie.gouv.fr/sites/default/files/carteprofessionnelletaxivtcvmdtrlistedesprefectures.pdf,99,391,55
33571,11001401600015,"Avenue du Général de Gaulle
91125 Palaiseau Cedex",1,40,24
46250,17930001700011,"57 avenue Thiers, 93340 Le Raincy",1,13,0
56220,11009001600053,"60 Bd du général Martial Valin 
75015 Paris",11,12,9
57722,,"Arche parois sud
92055 La Défense CEDEX",1,590,2
62091,11004601800013,62 Rue Beaubourg 75003 Paris,1,237,1
62564,51758342300010,"125 rue Saint Sulpice CS 20821, 59508 Douai Cedex
",1,3,0
69071,12008701000068,Tour Séquoia 1 place Carpeaux 92055 LA DÉFENSE CEDEX,108,2236,867
69322,13000548120141,"TSA 10107
 92891 NANTERRE CEDEX 9",1,67,4
69676,13001954000025,"La Grande Arche Paroi Sud
92800 PUTEAUX",1,6,0
78125,11004601800013,"182 Rue Saint-Honoré, 75001 Paris",21,577,341
80264,11004301500012,"107 rue Grenelle, 75007 PARIS",30,369,380
4568,,"12 avenue des Béguines
95800 CERGY ST CHRISTOPHE",1,8,2
6484,,7 esplanade Jean Moulin BP 108 93003 BOBIGNY Cedex,1,5,4
8389,17910001100016,--,1,5,0
8586,,"Rue de Beauffort
62000 ARRAS",1,13,0
8674,13000815400010,Cité administrative 2 rue Saint Sever - BP 76001 - 76032 ROUEN CEDEX,1,6,3
8770,,167/177 Avenue Joliot-Curie 92013 Nanterre cedex,1,5,1
9470,,3 Rue des Alliés 38000 GRENOBLE ,1,3,0
9688,13001000200017,"DREAL Bretagne
COPREV/PPSC
10 rue Maurice Fabre
35065 Rennes Cedex",1,34,0
9693,13000609100016,"DREAL Occitanie
PISLC
520 allée Henri II de Montmorency
CS 69007
34064 Montpellier Cedex 02",1,28,0
9699,13000672900029,"DREAL Auvergne-Rhône-Alpes
PISLC de Lyon 
5 place Jules Ferry
69006 Lyon",1,22,0
9796,13002526500013,97 rue Molière 69003 Lyon,1,5,4
10557,,50 rue du Docteur Finlay - 75015 PARIS ,1,3,0
11408,17770001000016,"Préfecture de Seine-et-Marne
Service éducation et sécurité routières 
Bureau des professions réglementées
12 rue des Saints Pères
77010 Melun Cedex ",1,9,8
13583,,"12 place de Verdun
CS 71046
38021 Grenoble CEDEX 1",1,4,4
13973,,"CAF des Yvelines
78090 YVELINES CEDEX 9",1,12,0
14423,53403725400016,"67 Bd Vivier MERLE
69409 LYON Cedex 03",1,2,0
15760,38105099600010,Pour nous contacter veuillez utiliser : contactmoncomptepartenaire@caf92.caf.fr,1,6,0
20771,13000807100123,241 rue Garibaldi CS93383 69 418 Lyon Cedex 03,1,18,20
21506,53417517900074,"82 Rue Brule Maison
59000 Lille",1,8,0
22251,13002932500573,"7 esplanade Jean-Moulin
BP189
93003 BOBIGNY",1,8,35
22316,,"29 chemin de la Pierre Blanche, 69800 SAINT PRIEST",1,8,2
22530,77886849700034,"22, Route de l'Hôpital
67092 Strasbourg Cedex",1,6,0
23286,22920050600611,Hôtel du Département Arena - 57 rue des longues raies - 92 000 Nanterre,1,22,2
23969,22920050600611,Hôtel du Département Arena - 57 rue des longues raies - 92 000 Nanterre,1,22,4
24573,17440001000016,6 quai Ceineray 44035 NANTES cedex 1,1,14,9
25893,13001100000010,https://www.ecologie.gouv.fr/sites/default/files/carteprofessionnelletaxivtcvmdtrlistedesprefectures.pdf,99,399,81
25896,13001100000010,https://www.ecologie.gouv.fr/sites/default/files/carteprofessionnelletaxivtcvmdtrlistedesprefectures.pdf,99,435,179
25897,13001100000010,https://www.ecologie.gouv.fr/sites/default/files/carteprofessionnelletaxivtcvmdtrlistedesprefectures.pdf,99,422,106
25898,13001100000010,https://www.ecologie.gouv.fr/sites/default/files/carteprofessionnelletaxivtcvmdtrlistedesprefectures.pdf,99,424,121
26849,12006701200027,Préfecture de votre département,101,174,100
27159,,"21-29 avenue Général de Gaulle
94038 Créteil Cedex",1,81,21
27526,,"Bureau des Taxis et Transports Publics
Préfecture de Police
1 bis rue de Lutèce - 75195 PARIS CEDEX 04",1,8,3
28148,,"Bureau des Taxis et Transports Publics
Préfecture de Police
1 bis rue de Lutèce - 75195 PARIS CEDEX 04",1,15,15
29111,17770001000016,.,1,14,9
29633,17930001700011,"11, esplanade Jean Moulin - Bâtiment René Cassin
93000 Bobigny",1,21,1
29928,,"120, rue de Bercy 
75572 Paris
Cedex 12",60,618,88
30290,,"rue Ferdinand buisson
62000 ARRAS",1,41,26
30817,17670001100016,5 place de la République 67 073 STRASBOURG,1,17,23
31347,17750151700011,"1 rue de Lutèce 
75004 PARIS",1,40,2
31858,,"Préfecture de l'Essonne
DIMI/BA
TSA 51101
Boulevard de France 
91010 EVRY CEDEX",1,12,0
32359,17670001100016,5 place de la République 67 073 STRASBOURG,1,15,22
33529,13001920100016,"Hôtel de Cassini
32 rue de Babylone
75700 Paris SP 07",21,58,116
33781,17690001700011,"97 rue Molière, 69003 Lyon",1,42,11
34218,,"Bureau des Taxis et Transports Publics
Préfecture de Police
1 bis rue de Lutèce - 75195 PARIS CEDEX 04",1,20,20
35140,18750009500166,12 rue de l'industrie - 92400 Courbevoie,7,237,134
35150,18750009500166,12 rue de l'industrie 92400 Courbevoie,8,155,189
36519,00000000000000,BP 275 - 83007 DRAGUIGNAN Cedex,1,11,20
41816,17910001100016,Boulevard de France 91000 EVRY,1,6,0
43316,11001401600015,"Immeuble Lumière, 40 Avenue des terroirs de France, 75012, Paris",1,3,0
44399,13002950700014,"47, rue des écoles 75005 Paris
contacts : 
Académie de Paris : enseignementsuperieur.prive@ac-paris.fr 01 40 46 22 07 ou 01 40 46 21 73 
Académie de Créteil : ce.des@ac-creteil.fr 01 57 02 64 72
Académie de Versailles : ce.desr@ac-versailles.fr 01 30 83 44 61
",3,13,3
47380,85331845900049,"89 rue La Boétie 
75008 Paris",1,16,13
47480,85331845900049,"3 rue de Valois
75001 Paris",1,16,18
47707,18004603900186,"291, boulevard Raspail 75014 Paris",1,16,0
48469,,"Accéder aux informations de contacts (numero de téléphone, lieux de contact...) à cette adresse:
https://demarches-simplifiees.gitbook.io/articles-demarches-simplifiees-fr/liens",1,8,0
50516,,Boulevard de France 91000 EVRY-COURCOURONNES,1,40,1
50518,,Boulevard de France 91000 EVRY-COURCOURONNES,1,45,0
50520,,Boulevard de France 91000 EVRY-COURCOURONNES,1,48,1
50703,,1 Avenue du Général de Gaulle 91125 PALAISEAU,1,41,0
50757,,1 Avenue du Général de Gaulle 91125 PALAISEAU,1,39,0
52475,13002916800015,"21 rue Madeleine Vionnet
93300 AUBERVILLIERS",1,21,8
53097,,167-177 avenue Frédéric et Irène Joliot-Curie 92000 Nanterre,1,50,0
53106,,167-177 avenue Joliot-Curie 92013 NANTERRE,1,49,0
53112,,"167-177 avenue Frédéric et Irène Joliot-Curie, 92000 Nanterre",1,56,0
53116,,167-177 avenue Frédéric et Irène Joliot Curie 92000 Nanterre,1,57,0
53502,22080004900011,"Conseil Départemental des Ardennes
Hôtel du Département - CS 20001
08011 CHARLEVILLE-MÉZIÈRES CEDEX",1,7,7
55067,17310001700016,"1, rue Saint Anne, 31000 Toulouse",2,9,7
55824,,"Arche Sud, 92 055 LA DEFENSE CEDEX",97,401,34
59094,17750151700011,"1 bis, rue de Lutèce 75195 Paris Cedex 04",1,25,8
60230,77564022000015,"Rue des remparts-St-Mathieu
BP 89928
66013 PERPIGNAN CEDEX 9",1,5,0
61490,77555836400060,215 ch de Gibbes 13014 Marseille,1,4,0
62117,17930001700011,"1, esplanade Jean-Moulin - 93000 BOBIGNY",1,29,0
62118,17930001700011,"57 avenue Thiers, 93340 Le Raincy",1,10,0
62457,,167 avenue Joliot-Curie - 92013 NANTERRE cedex,1,15,0
63517,13000801400149,"13 rue du Landy
93200 Saint-Denis",1,11,2
66942,78091586400026,"CS 51212 
50012 SAINT-LO CEDEX
",1,5,0
67139,17770001000016,"12 rue des Saints-Pères
77000 Melun",1,10,26
69348,11001401600015,"Le contact du service instructeur vous sera communiqué via la messagerie demarches-simplifiees.fr après la soumission de votre dossier. (passage en instruction)
A défaut, contacter la préfecture de département du lieu de résidence du candidat",1,2,0
72190,17330001300013,"2, esplanade Charles de Gaulle",1,69,1
72240,11001401600015,"Le contact du service instructeur vous sera communiqué via la messagerie demarches-simplifiees.fr après la soumission de votre dossier. (passage en instruction)
A défaut, contacter la préfecture de département du lieu de résidence du candidat",1,2,0
72243,11001401600015,"Le contact du service instructeur vous sera communiqué via la messagerie demarches-simplifiees.fr après la soumission de votre dossier. (passage en instruction)
A défaut, contacter la préfecture de département du lieu de résidence du décoré 
",1,2,0
73178,20006734600011,"Adresse postale : 2 rue du Docteur Ange GUEPIN 44210 PORNIC
Accueil physique : 2 rue du Traité d’Amsterdam 44210 PORNIC",1,16,8
74335,17330001300013,"2, esplanade Charles de Gaulle",1,15,2
76693,12000018700027,"Ministère de la transition écologique et de la cohésion des territoires, chargé des transports
Direction générale des infrastructures, des transports et des mobilités",2,18,0
77440,17590001800011,12/14 rue Jean Sans Peur CS20003 59039 Lille Cedex,1,65,0
83166,17690001700011,"97 rue Molière, 69003 Lyon",1,35,0
88425,35600082800018,"Préfecture de Police de Paris 
1, bis rue de Lutèce 75195 Paris ",1,35,0
91674,17750152500824,"36, rue du Bastion 75017 Paris",1,2,0
91820,13000548120141,"14 rue de Mantes
92700 COLOMBES",1,65,1
